koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,target
6251.173372736381,174.14963838586232,-261.4370479823279,4.346777121060326,0.09596180108397465,-0.20565325452723912,0.12460782332846015,0.22125904035344202,-0.314370479823279,1.2526619644242591,0.4043751147157844,-0.21655775723717574,1.2294344505920798,0.16690969749043297,-0.18938234699853804,293.4980756705354,46.221465030906984,15.476258122627167,15.934215288818635,15.413443362538807,15.280072882715528,15.239013546839232,14.392139450874577,14.000531067658125,13.995391258945265,0.6849061823739093,19.56654194203859,1.9803819891602537e-05,46.221457073740794,0.0001806248852842156,0.12145003493356882,0.7291692977318659,-0.018978303151739123,0.6491692977318659,8.657889419744569e-05,0.00040437047982327896,6.78379345508877e-05,0.00036287409596465583,-0.5064138735198007,0.3651548331663587,-0.10066568159048914,0.5264138735198007,0.5636584493077356,0.5106656815904891,-0.45791025737842384,0.3195253129896377,-0.13192472194393112,0.4509030250956703,0.5480289291310145,0.48228073720170284,1
5616.689926110194,100.0,-112.0,4.3532282293265885,0.10212749042853465,-0.11683892993878077,0.3473557197551231,0.1,-0.15,1.1172549808570693,0.17363221401224382,-0.12686306240404696,1.0253677859877561,0.060793284073463086,-0.060793284073463086,284.811865141499,44.15973990247856,12.502027780623921,13.01681844563217,12.414374053211626,12.282155271052456,12.228811617529965,11.250482649305324,10.917840988125661,10.846290618676635,0.0,18.98745395789459,1.6954354134682317e-06,44.15951578340621,2.6173136293852328e-05,-0.16228435145276487,0.06592077450199774,-0.8033435608592625,0.09689926110194624,0.00029051473162946146,5.834365352248996e-05,-0.0006273016558158273,7.893022166941613e-05,0.29828902870486035,0.20416630819164866,1.2968818640756563,0.5600450849869838,1.5004390616268868,0.5775403614032746,0.1499622113303264,0.13535833882033776,0.29937199502474515,0.09420671592653691,0.37560546248176296,0.12455298851424158,1
4986.058091952081,81.88381609583931,-81.88381609583931,4.502157746920518,0.07674685068350041,-0.02575519537704455,0.1402487362926811,0.15,-0.15,0.8262032416065991,0.0324647356166428,-0.06214105753342881,0.7904439541084647,0.04959335633543755,-0.0298132873291249,296.2502680746937,42.36741344148519,15.045319746413487,15.76404172346772,14.980539677407176,14.737842573982212,14.585643424496702,13.610643424496702,13.172133033742613,13.067626895560979,0.18133186232539383,19.75001594217501,1.42323678083214e-05,42.367310383232784,0.000172323678083214,-0.06124528597704834,0.563942068499284,-0.38937815926829733,0.6098756318536595,5.029126201722325e-05,0.00021543609076901337,0.00024343819304866585,0.0008807999358194544,-0.12979218491821812,0.1794190804791965,-0.1915349434806286,0.1975519537704455,0.28045655137446296,0.19464735616642798,-0.14120276025250617,0.1794190804791965,-0.2980494263558076,0.1975519537704455,0.39800850514490843,0.1917427585624105,1
5774.0,154.22302442464255,-186.32731681518086,4.501197755048402,0.04101804955445744,-0.20232731681518085,0.09546731328931919,0.21115122123212765,-0.3,0.9428957076094616,0.2795503412398234,-0.09101082973267446,1.0267372665555512,0.11167268318481914,-0.11976975575357447,286.54995149371035,45.03523010134614,15.776042528880069,16.33759287011989,15.716819504455426,15.535488577729353,15.455470528174896,14.55556399083276,14.138139601448824,14.193092672607234,0.3360613684851553,19.103320627190836,2.266546336303617e-05,45.03536853617023,0.0002644243893839362,-0.3563297416501278,0.8643882902750213,0.471797054939447,0.9488126796589574,0.00023525071863582996,0.0005900360991089149,-0.0003208624283608086,0.0006578058548624893,-0.18989170267325536,0.23115122123212764,-0.1721219469196809,0.26557561061606383,0.27435219116610643,0.24780585486248935,-0.23100682479646814,0.4099639008910851,-0.2210790230142979,0.34776975575357444,0.3188126796589575,0.2589209769857021,1
6387.4841380972875,115.0,-140.0,4.257928271373233,0.07665103814032878,-0.12203172380542465,0.15158619027123282,0.15,-0.2,1.391166900043041,0.2597779333620274,-0.16665103814032878,1.2832455094274795,0.09784138097287672,-0.10784138097287671,295.8175908080921,45.07900453985643,12.366678681704576,12.662980757985233,12.296750410331343,12.23948005785611,12.252520062677451,11.453680081962823,11.225989039001151,11.167560067498796,0.16276685182961623,19.721170659852202,1.1484138097287671e-05,45.07912430542853,0.00011968276194575344,-0.08888266551890378,0.4384138097287672,0.43612433577232956,0.41904828583726034,-1.8579430047123752e-06,4.400828101591783e-05,-3.2151738269452114e-05,4.207172862676714e-05,-0.08975156952246516,0.2415861902712328,-0.25968276194575346,0.23547585708136984,0.5367448092983561,0.2773792854068492,-0.0794343314682186,0.2515861902712328,-0.22285514248821908,0.22515861902712328,0.5080137615153423,0.2773792854068492,1
5406.859258586176,161.1972219698161,-149.47870479746362,4.604718517172352,0.03133796338363986,-0.11785925858617623,-0.262537025258084,0.3,-0.3,0.7542953729785671,0.14152129520253637,-0.06014074141382378,0.8446333363622069,0.0773240732327203,-0.09960555606036783,291.33248863831415,46.41987115112203,14.96377600854687,15.56493064011161,14.914635267133043,14.706367674456317,14.61374822824503,13.604226933042492,13.208325084051245,13.10827044339988,0.0029435194440076864,19.42214972011235,9.715187170780127e-06,46.41978647979502,0.00012270002725986277,-0.6670186716449081,0.38224082319341207,-0.31125011358276156,0.44308343177172665,-8.000919952314025e-05,0.000157462974741916,-0.0004038147374102662,0.00017549075504375515,-0.12202042068332697,0.25708987143792483,0.3212593131059017,0.20295372978567117,0.3767500681496569,0.2564722651312654,-0.2760509608421082,0.24030190351097447,0.27492594948383203,0.21098151008751032,0.39379633836398575,0.2605556060367829,1
6979.370621445509,192.35480225742194,-236.58372880394558,3.9115093785108597,0.23226463277624979,-0.12019028248316413,-0.10025762708906333,0.2917740112871097,-0.3,2.3274689266337867,0.4720357062297262,-0.6703717514654282,1.6053875706535148,0.18503864406335951,-0.2675421469069527,292.9836647266943,48.6144945036267,13.039460338700554,13.234157061860946,12.974447457346102,12.93805401102532,12.961167005381766,12.165686327413445,11.983192768090671,11.961370169219384,0.19294779678839347,19.532231055918984,9.864813557621142e-06,48.61456971967189,9.8154576253438e-05,-0.48786892641562885,0.3521604519207047,0.2835480225742194,0.36557966095039246,6.0444971738594104e-05,4.753220338613292e-05,-3.7938531061367524e-05,5.0051525417812664e-05,-0.10177401128710972,0.3806440677226583,-0.042160451920704695,0.2568384180593756,0.13493559322773419,0.36545084740586087,-0.07190282483164138,0.3989988699800803,-0.0010305083562532902,0.2835480225742194,0.16606553679218558,0.36545084740586087,1
6117.323254550409,73.01469338865495,-91.91183966807027,4.3156465091008185,0.08294207601684332,-0.12432495369333527,0.14088160331929725,0.15,-0.15,1.2432506371785974,0.2024139635967281,-0.13463351485508931,1.170293867773099,0.0804269578424568,-0.08875021239286578,294.29770766788243,40.57385485491601,14.91761017262814,15.408965362670248,14.864419158575625,14.707726870165915,14.65835868587808,13.800990501590242,13.491930878464158,13.486299062751996,0.49363861228386813,19.61981611047583,3.746662999182518e-05,40.57395493008209,0.000423946323874159,-1.2884509965172064,1.5775338087465756,0.3925945321179033,1.577430955025991,6.807261737181163e-05,9.019186362397754e-05,-2.138287767649194e-05,8.914778345801268e-05,-0.4758858511766129,0.2852896199157834,0.6157474130046948,0.24220400829824307,0.7841226445380185,0.25602428934853105,-0.5138287767649194,0.31411414882338706,0.4805962312608295,0.21220400829824307,0.7120655701263249,0.27499575214268435,1
4856.516376194688,84.58188097343873,-90.79094048671936,4.569673865553051,0.05334634165929645,-0.02037909404867194,-0.12262019115003917,0.15,-0.15,0.7298550558186642,0.029,-0.0428299654646087,0.7185804915266325,0.047241811902656125,-0.02496724761062451,287.62443970869776,40.282040217009204,14.432291992610768,15.256813251947163,14.376703839048814,14.078482234358505,13.941312199823114,12.87109686772132,12.348260629668196,12.22560069873898,0.21987454822972297,19.174957017351193,4.58501726769565e-06,40.28198991596511,5.788292506633198e-05,-0.25202786924766785,0.18581880973438725,-0.1806550477875098,0.2071916311945453,0.0006678327845139928,0.0007550244157085381,0.0011555401172577084,0.0009488780820803959,0.05072055256626076,0.10075191550883002,-0.07790940486719362,0.1213728214601581,0.11065504778750979,0.1213728214601581,-0.11529755039799189,0.1026801381415652,-0.05921950044221322,0.15,0.2502647980086164,0.14241811902656126,1
6559.518214769543,157.97592671938546,-237.8435236760054,4.367698764374153,0.065,-0.20361450789200178,0.012651257049254246,0.21686727733845465,-0.33313272266154537,1.2187713038341617,0.3873012356258473,-0.1349518534387709,1.265614827510167,0.1633373455467691,-0.18785556031631268,292.51968578273954,40.10117693891286,14.828979122901039,15.185858756497966,14.784268321886579,14.676364615009037,14.640629740713962,13.848075735641663,13.57906337938319,13.568027589080433,0.012313272266154536,19.501336445805713,1.798796335969272e-05,40.100970975022776,0.00020626544532309073,0.9777130383416172,0.732771623452327,-0.7431327226615454,0.7386759695661994,-0.0003682182576163575,0.00023667564994803413,0.0002630614616741976,0.0002521697914369631,-0.2371080101446002,0.47072219841843665,0.022049425033890346,0.4837345546769093,0.2804814656122911,0.5773487429507458,-0.327228376547673,0.5004814656122911,0.07156795942159921,0.5001203664030728,0.3971080101446002,0.6234938218707637,1
5720.115965785506,77.17394867825841,-77.0193276309176,4.396675647482173,0.014899144637640156,-0.0138554525680897,0.33652102643483184,0.10096638154588006,-0.15,1.0839621643381083,0.030633594612508995,-0.03692350907627301,1.0660529460850374,0.039811760498539246,-0.05519327630917601,287.6000691515251,38.31775421478914,11.527371904170986,11.982681146265667,11.461009715991267,11.332236610754563,11.299038297637672,10.425922331852165,10.089690400281155,10.035182845069581,0.005044511669493871,19.173338766401656,3.894787351490587e-06,38.31786110386017,5.3257115609587484e-05,0.058554525680896995,0.158554525680897,0.38231931571011213,0.18797469675336897,8.714372783196689e-05,4.584116174488735e-05,0.00010554035406574943,5.3686540697546544e-05,0.13845378952659193,0.2073444997486884,-0.2752184603477523,0.1436722498743442,0.3048319077294003,0.18309242094681616,0.4213025660870795,0.22676467082116036,0.35989926384569493,0.15347897356516818,0.581546210473408,0.20231931571011214,1
5418.497473596002,99.2436839900051,-108.0,4.527781580049974,0.0288503675610199,-0.09889079002498724,0.24766421625986737,0.15,-0.15,0.8861243683990006,0.10225884241399286,-0.04073105197001531,0.965065686503947,0.03923863118200918,-0.06438826362098929,294.7503539964792,41.969417274139985,12.859712683167242,13.428961419965242,12.769423523905273,12.615712683167242,12.512811787526262,11.551677313511272,11.157936155925263,11.085438682329261,0.20485231936191733,19.65002905496736,2.247220955602245e-06,41.969441378297155,2.134784115702194e-05,0.19436380217570612,0.09063504861809286,0.08980994509705255,0.07690399664807755,-4.80879589085152e-06,6.893431349605307e-05,3.1890790024987244e-05,6.119315591004592e-05,-0.10583831014413062,0.18378387846237654,0.01119315591004592,0.13989894384008164,0.10708199413413572,0.18502756245238164,0.019593476947924487,0.18217214208336585,0.1975126320199898,0.14238631182009184,0.2012436839900051,0.19094051551025001,1
6004.068213374593,120.82728534983727,-120.82728534983727,4.188554431851465,0.162,-0.108,0.02895498724430447,0.15,-0.15,1.3900957764208504,0.25010013884821,-0.25010013884821,1.0874774936221523,0.10572278407426772,-0.08241364267491864,293.39272073987246,40.59814115035184,14.070685107691192,14.58489847266969,14.018825896867737,13.850544318514645,13.766330953536148,12.852258377734193,12.513113226130288,12.44649058090423,0.0,19.559517459906516,6.189720429916222e-06,40.598305441945044,7.442375601173755e-05,0.10343089540329667,0.260467183304273,0.5914015499128191,0.271117391576588,-0.0002027721592573228,0.00013068213374593178,-5.473131194792656e-05,0.00013654570699674542,0.07266468403649347,0.16041503115701838,0.08425242984367458,0.1184644063400735,0.18875173560262468,0.13914654008600527,0.028986912717921275,0.17341066872965882,0.06669363556485043,0.11077791016678218,0.2021741031322625,0.12318719041434123,1
4842.435781260027,70.91437501336937,-78.01427083110511,3.9106449492992814,0.05098572916889489,-0.03114270831105107,0.1704281249331532,0.12464322922237234,-0.15,2.596544787678141,0.16489802053697916,-0.3472527076693218,1.080845468071505,0.10477062487967577,-0.17454786426358282,288.75425658764664,40.94829398384977,13.334056356187668,14.140677658252061,13.267056356187668,12.987999272863249,12.828220991656698,11.736135366670068,11.240813752058882,11.138799481227776,0.05342151042892191,19.250283843678176,6.916463546903e-06,40.94830954911034,7.247197924911106e-05,0.030856249866306404,0.2836442710450149,0.04671770884582546,0.2581447919563361,4.470692705102404e-05,0.0001858308336720238,-0.0002070031254679276,0.00018568812536097273,-0.01114166648840853,0.22664114557708728,-0.014928645844474467,0.21578489571078088,0.08507135415552554,0.23156979142156175,0.02264531286765739,0.2519979163547149,-0.13549947908867874,0.2257848957107809,0.21507135415552553,0.22649843726603622,1
3827.4471872198037,130.6139227470618,-143.5710252745131,4.741955484406472,0.06406272808784419,-0.041849858846079585,-0.12722784549412358,0.12021448736274346,-0.15,0.5110016181209789,0.04429704606588314,-0.060658438340589316,0.5243201129231364,0.04414852303294157,-0.05904127935156984,288.58965348248705,43.018027502893005,15.293785512637257,16.463583970242343,15.255064346208822,14.79258923776883,14.536201542394913,13.365691627087266,12.725879811350797,12.60936989604315,0.12509915307647748,19.23930194224292,6.012707429666723e-06,43.01809605570579,6.746701783509906e-05,-0.3527883357156649,0.23978551263725656,0.24382841010980524,0.24552812780196437,0.0001334156165941068,0.00020765682021961048,-0.00021978551263725655,0.000217442332856867,-0.06664022584627267,0.10736301039568502,-0.07084176824118533,0.12,0.16574261516470787,0.1280857949450974,-0.18557587963744965,0.10570295393411686,-0.08488466571373403,0.11404289747254868,0.23787130758235392,0.11808579494509738,1
5885.123750713648,74.22156089429116,-79.0,4.224924088012929,0.14626749000892275,-0.10827344196030235,0.17876249286351625,0.15,-0.15,1.3729043225468445,0.23316967982827996,-0.23973060037913105,1.1439421669826093,0.07891218411017022,-0.1094271755463897,293.435188316787,48.06020530823807,14.53768804425731,14.96191555710298,14.495059296398255,14.355759913904947,14.295043350156062,13.407203035693529,13.135867718376403,13.0934305485392,0.4790754657559886,19.56232604279246,2.0061875356824186e-05,48.06019173328089,0.00021592813035236283,-0.67039977163252,0.7384031446253304,-0.044012350133841194,0.7684031446253303,0.00015948118933988811,0.00014345311607939532,4.9740594669944046e-05,0.00014814373929527438,0.5522156089429116,0.23283436251115344,0.4079842768733484,0.38433127497769315,0.7129343054192834,0.2940718696476372,0.3937125214094513,0.23628747859054872,0.4704592911463159,0.3790218981935722,0.6413374500446137,0.31,1
5155.356185074151,82.0,-82.0,4.557716839802263,0.02714158009886818,-0.06340486832509432,0.12761053399245453,0.15,-0.15,0.809663686897359,0.05783407827566023,-0.03657079004943409,0.8627367117737739,0.035,-0.049,295.5751466103956,42.69308179678787,14.994874305161312,15.72949377846169,14.933703913783011,14.679469436836218,14.52351812008716,13.534303515111878,13.073611016935086,12.965000482942632,0.42373375253284523,19.705017801340748,5.833507495349259e-06,42.6930700270428,6.619324722479475e-05,0.2979324476138926,0.2287007069122532,-0.0318643753340712,0.2347734841588383,-0.0009304222024131708,0.0007050223482698069,0.0023042322988357177,0.0008500446965396139,-0.3611276881943521,0.11044461226811476,0.02060606433849315,0.1640064630096261,0.37853702617340773,0.11044461226811476,-0.35007453528944754,0.11084948059320908,-0.06376799935150348,0.1533184344867954,0.45736464143944194,0.11165921724339772,1
5758.0,78.0,-86.0,4.168,0.182,-0.098,0.12,0.15,-0.15,1.385,0.232,-0.283,1.029,0.09,-0.073,294.86618,48.638981,13.71,14.08,13.662,13.551,13.497,12.695,12.389,12.355,0.006366481296247678,19.657725970228537,2.2990076178872165e-05,48.639436328186186,0.00025980152357744327,-0.7208931439015052,0.8295038089436082,1.6466028414774219,0.9195038089436083,3.600992382112784e-05,5.291068560984948e-05,-0.00010612670374075047,5.791068560984948e-05,-0.4594807496044942,0.548312950408268,0.7114655138300613,0.8078167593518762,0.8574198065067627,0.5482137121969897,-0.5801754170834427,0.5285114268308246,0.781366275618783,0.7680152357744329,0.9743434219571336,0.5086106650421031,1
